ID;Text;Date;URL
OQTF_OO85;"Ils préfèrent voir leur grand-mère violée par un OQTF plutôt que de regarder cette réalité.
Évidemment qu'il ne faut pas faire d'amalgame. Mais, quand tu es de gauche c'est impossible à admettre ! 

Triste époque !";2024-07-20 15:16:45;https://twitter.com/Henripi55450027/status/1814560057721225241
OQTF_085;En somme un fait divers comme d’habitude … !! C’est là ou cela ne va plus . Moins d’OQTF mieux plus d’immigration plus d’islamisation .  Plus d’UE surtout par Van der Leyen … tout un dossier .;2024-07-20 15:13:12;https://twitter.com/ickmonik/status/1814559164779172204
OQTF_OO86;les arguments du RN immigration expulsion des OQTF pouvoir d achat bLocage des frontieres ECT ECT en accord pour 80%des francais au premier tour des elections et 80%sont contrent au second tour degaulle disait les francais  ont une  veste a 2 couleurs  reversibles sont des veaux;2024-07-20 14:56:57;https://twitter.com/guyard16/status/1814555074347094220
OQTF_086;Tu changeras quand ta mère, ta grand mère ou ta fille sera agressé par un oqtf ou une racaille, je te l'assure;2024-07-20 14:54:43;https://twitter.com/CleverC32712/status/1814554514298454335
OQTF_OO87;"""Deportation"" est ce que l'on appelle un faux ami. Il se traduit ""expulsion"" ordinairement. Cela correspond à nos OQTF. Ce n'est pas hospitalier et généreux du tout, mais ce n'est pas non plus du nazisme.";2024-07-20 14:52:50;https://twitter.com/Didier515/status/1814554038907650135
OQTF_087;Ton post n'a aucun sens, oqtf ou pas, ils peuvent l'utiliser pour leurs discours raciste.;2024-07-20 14:47:09;https://twitter.com/allolafrance666/status/1814552608322793547
OQTF_OO88;"Vous avez fait un front commun de traîtrise à la nation au second tour avec ????   =&gt; LFI nazi fasciste 

Vous vous moquez de qui en fait ? 

Pendant ce temps les OQTF se baladent tranquillement dans les campagnes déplumées de force de l’ordre déplacées sur Paris

Honte à vous !";2024-07-20 14:42:24;https://twitter.com/AlbertBedarian/status/1814551411956298107
OQTF_088;La prison à ciel ouvert pour les gens qui travaillent. Par contre, on laisse tranquille les OQTF😡;2024-07-20 14:35:34;https://twitter.com/Philippine9277/status/1814549694133006475
OQTF_OO89;Un mite mes couille les preuves sont la combien d OQTF responsable d agressions sexuel ou autres;2024-07-20 14:08:04;https://twitter.com/carlossimoes221/status/1814542772516409832
OQTF_089;Pas étonné ,et pas surpris .on fait quoi pour les oqtf, pour l'immigration si se n'est se tourner les pouces . France terre d'accueil . Dehors;2024-07-20 14:00:08;https://twitter.com/dard96360/status/1814540778359726274
OQTF_OO90;Toutes les grandes organisations dénoncent ces crimes et pourtant, il est autant condamné qu'un OQTF;2024-07-20 13:54:18;https://twitter.com/elpatron643/status/1814539309879284138
OQTF_090;Un vide couilles à OQTF;2024-07-20 13:46:32;https://twitter.com/JrAirwick/status/1814537352712212486
OQTF_OO91;C’est des hommes comme tout le monde, sans eux ta fille serait à 4 pattes devant 16 oqtf;2024-07-20 13:32:56;https://twitter.com/iiklmlmm12976/status/1814533932462833696
OQTF_091;"Si demain la BCE arrête de racheter notre dette sur le marché secondaire à cause des décisions économique du NFP, nos taux d interet passent à 9% et fin du game.
Quand le droit européen interdit les expulsions de groupe et que le RN veut expusler 250k OqTF en un an ça fait 250k";2024-07-20 13:31:22;https://twitter.com/AiVelocit/status/1814533538794123458
OQTF_OO92;Macron,, @laurentwauquiez ,melenchon et leurs alliance d'extrême droite préfère arrête un journaliste qui n'obéit pas que les oqtf ,la jeune garde d'extrême droite de votre député fiches. Ils parleront comme l @RNational_off et feront Le contraire et vous êtes en danger de mrt;2024-07-20 13:11:39;https://twitter.com/Stefdefrance/status/1814528576386973779
OQTF_092;Les fichés  S et les OQTF vivent leur meilleur vie. Mais vous courez après un gamin qui a dit une connerie sur internet.  On voit les priorités de ce gouvernement;2024-07-20 12:36:19;https://twitter.com/VicAnastasie/status/1814519685095841998
OQTF_OO93;@BilongoCarlos  Mais on t'emmerde ! Je suis RN et mon mec est rebeu... ça fait de moi un raciste ? Un mec d'extrême-droite ?  Pauvre débile sans cervelle ! Moi ce que je vois que je me fais agressé sexuellement par dez étrangers probablement OQTF....;2024-07-20 12:13:17;https://twitter.com/JohnnyMasson5/status/1814513886697062639
OQTF_093;Malheureusement les auteurs ne sont jamais ou très peu inquiètes  la police lutte avec une main attaché dans le dos,et la justice ne veut pas incarcéré les mineurs délinquants l état refuse d appliqués les Oqtf,et refuse les contrôles aux frontières;2024-07-20 11:56:56;https://twitter.com/fournierErwan2/status/1814509774743953504
OQTF_OO94;Pardonnez-moi mais je ne vois pas ce que vous améliorez à la vie des français à part l’immigration de masse, les oqtf non renvoyés, les coups de couteaux , les viols, et toutes vos idées liberticides !;2024-07-20 11:38:02;https://twitter.com/bron_valerie/status/1814505016666837044
OQTF_094;"Ptdr tg !!! 
Je prend l’avion tous les jours ? 
Flop 
Et annoncée ou pas. On t’a demander ton avis ? Non. 
La privation de liberté ne dois jamais prise à légère… 
Mais bref continue à vivre comme une flipette.  Oqtf ptdr.";2024-07-20 11:23:16;https://twitter.com/tktpasjsuila/status/1814501299896877431
OQTF_OO95;"C'est un connard parce qu'il a voté pour le seul parti qui veut défendre nos frontières?
Qui veut expulser les criminels étrangers?
Qui veut exécuter les OQTF?
Bah écoute, mieux vaut être un connard alors.";2024-07-20 11:03:37;https://twitter.com/Perceval_Malin/status/1814496354745405519
OQTF_095;Trop de rouge qui tache peut être.  Déchéance de nationalité et oqtf?;2024-07-20 10:51:02;https://twitter.com/_hari__seldon/status/1814493186884038851
OQTF_OO96;Tu nous insultes mais on attire les OQTF islamiques comme c'est bizarre. Alors que nous on voyage toujours légalement et on peut acheter porc et alcool en terre islamique 🙂;2024-07-20 09:44:10;https://twitter.com/Worldliner747/status/1814476361840414729
OQTF_096;C’est absolument le seul dans la liste … Pour tout les autres je te laisses vérifier, c’est soit clandestins, soit OQTF, soit immigrés. Aucun rapport avec ta femme justement, si on arrêtait d’accepter n’importe qui sur le territoire il n’y aurait même pas de sujet;2024-07-20 09:28:03;https://twitter.com/TechnoGab/status/1814472306443375067
OQTF_OO97;Ils ne vont pas supprimer la police, ni libérer des prisonniers, ni augmenter l'immigration, ils vont virer les oqtf, supprimer le laxisme judiciaire, et j'en passe ...;2024-07-20 08:32:28;https://twitter.com/Astr0nym0us/status/1814458316866625763
OQTF_097;😂😂c’est exactement ce que je voulais t’entendre dire , ces gens la sont français et c’est ça le problème, tu sais pourquoi les pays hôte des OQTF refuse de recuperer leurs délinquants ?? parce que ce sont des produits français,ils sont né en France et grandit dans des quartiers;2024-07-20 08:13:47;https://twitter.com/tornadok235543/status/1814453614536208439
OQTF_OO98;Ne t’inquiete pas que les bobo parisiens laisse a la france rurale le retour des oqtf et tu verra;2024-07-20 07:50:14;https://twitter.com/7g83jb3xARfQ2zr/status/1814447686839382025
OQTF_098;"Oui c'est comme pour les OQTF
Selon la loi ils ont rien à faire ici, mais au final personne les vire";2024-07-20 07:48:12;https://twitter.com/DuvezIgor/status/1814447175650128226
OQTF_OO99;j'ai mal à mon pedosatanisme sous OQTF;2024-07-20 07:46:48;https://twitter.com/Ed_Louis_Pinson/status/1814446826319425710
OQTF_099;Le gouvernement ne fait pas sont boulot c'est tout. Renvoyer les oqtf rapporterait énormément au vue de ce qu'ils coutent en prise en charge. (plus les dégats, materiel et.. humain);2024-07-20 07:18:37;https://twitter.com/Charle_d8128/status/1814439730819309607
OQTF_OO100;Mais lis juste leur avis sur l'immigration et l'ivg?? Sur les OQTF??;2024-07-20 06:47:54;https://twitter.com/anagorn_/status/1814432002256363593
OQTF_100;"Les oqtf dans le pays
Le radicalisé dans un troue avec une balle dans la tete 
Et t’a deja 50% en moins";2024-07-20 06:42:05;https://twitter.com/7g83jb3xARfQ2zr/status/1814430539526615095
OQTF_OO101;"Indispensable, régénérer la magistrature. 
Nécessaire aussi, exécuter les OQTF et rétablir le contrôle des frontières. 
Et bien sûr construire des prisons, appliquer les peines sans remise, enfin rétablir la peine de mort pour certains cas.";2024-07-20 06:22:58;https://twitter.com/CelineJullie/status/1814425728177582529
OQTF_101;Oui on va commencer par virer 100% des pouilleux OQTF;2024-07-20 06:09:04;https://twitter.com/domfran56/status/1814422231356744036
OQTF_OO102;"On t emmerde Martine, va à la plage te détendre! N oublie pas ton burkini!
Toi chrétienne ? Non islamo gauchiasse qui s accoquine avec des islamistes antisémitismes et des racailles 🤮
Fais gaffe les OQTF aiment les femmes de ton âge 
Les chauves de France votent RN 😅 Ridicule";2024-07-20 06:06:13;https://twitter.com/Isabel77943213/status/1814421511886778701
OQTF_102;Il a pas d explication le rn a trahi la police les victimes d oqtf les victimes d antisémites.... Une honte;2024-07-20 06:00:08;https://twitter.com/RachelDavidlev1/status/1814419982253498461
OQTF_OO103;C'est juste un type qui a une oqtf au cul, il a pas vraiment le choix en fait.;2024-07-20 05:56:01;https://twitter.com/totoledemago/status/1814418944398139642
OQTF_103;Pont bir Hakem, tu viens de te faire refouler,il t'on donner une OQTF...?;2024-07-20 05:24:31;https://twitter.com/AUStralopiTek69/status/1814411019734688135
OQTF_OO104;Meaux (77) : son idylle avec un migrant marocain, délinquant multirécidiviste sous OQTF, se termine par un coup de couteau dans la hanche alors qu’elle était enceinte https://t.co/5SQS4tFcuz;2024-07-20 05:15:58;https://twitter.com/tmxr11/status/1814408865041027307
OQTF_104;Je trouve les OQTF littérairement un peu trop gidiens en ce moment. Peut-être devraient-ils essayer Proust.;2024-07-20 05:15:14;https://twitter.com/Olivier29762842/status/1814408683633422507
OQTF_OO105;Non c'est parceque des gens se font tuer par des migrants sous oqtf, parceque des migrants squattent des appartements et sont protéger par l'état, parceque les français ont perdu énormément de pouvoirs d'achats et qu'on donne tous aux autres qui ont jamais contribué à la France;2024-07-20 05:15:06;https://twitter.com/BenLachi68399/status/1814408647910228183
OQTF_105;Un OQTF une fois de plus.;2024-07-20 05:04:48;https://twitter.com/tychkav/status/1814406055453176103
OQTF_OO106;C'est qui cet OQTF;2024-07-20 05:00:57;https://twitter.com/parlesang30/status/1814405086526796083
OQTF_106;Et du coup tu fais comment pour renvoyer ? Parce que si c’était aussi simple les personnes sous oqtf seraient pas ici;2024-07-20 04:54:32;https://twitter.com/Gia_prn/status/1814403473548685489
OQTF_OO107;Un peu de compassion pour les victimes, c'est quoi ce tweet débile. La preuve qu'il ne fallait pas le régulariser , des OQTF avec des tas de crimes et délits au compteur finissent pas être régularisés. Comment peut on être lobotomisés à ce point en important nos bourreaux;2024-07-20 04:45:36;https://twitter.com/Dubour49/status/1814401223530856452
OQTF_107;"Incroyable les Juifs souhaite faire leur Alya, pourtant bien français, des docteurs, des avocats, des dentistes, des financiers, des bijoutiers etc…
En contre parti vous garderez tous vos OQTF tres utiles pour voler, poignarder, violer,, bon courage à La France.,";2024-07-20 04:27:34;https://twitter.com/8200unite/status/1814396685017330132
OQTF_OO108;"""En situation régulière"" , Ha bè, ça va alors.
Quand c'est un OQTF, ça va aussi hein..";2024-07-20 04:22:56;https://twitter.com/pierre_versini/status/1814395522050077122
OQTF_108;"Merde alors, encore un OQTF tapi dans le noir au bout de la nuit...

Ou pas.";2024-07-20 04:19:16;https://twitter.com/Raboboy/status/1814394598212677656
OQTF_OO109;"C'est une question de survie.
je ne veux pas faire l'objet d'une OQTf parce que je n'aurais pas montré des signes évidents d'intégration à la bonne société française qui sait bien se tenir !";2024-07-20 04:10:35;https://twitter.com/SiVousVoulez1/status/1814392413458444479
OQTF_109;Comment un homme a pu essayer de la violer ?  Un OQTF comme d’hab … ils violent le gens de 91 ans . Physiquement c’est kif kif;2024-07-20 04:09:51;https://twitter.com/julien_del83232/status/1814392227566854525
OQTF_OO110;"#directan #cnews #BFMTV #AssembleeNationale 
#RassemblementNational
#rn
+ De 10 millions d'électeurs du RN qui sont moins considéré que des OQTF et les antisémites à l'assemblée nationale. C'est à gerber.";2024-07-20 03:58:10;https://twitter.com/JrAirwick/status/1814389289037509010
OQTF_110;El famosso idées nauséabondes comme par exemple renvoyer les oqtf 🙃;2024-07-20 03:55:35;https://twitter.com/Alsacause/status/1814388636059910253
OQTF_OO111;"Aya va chanter à l'ouverture des JO, parmis les acteurs et sportif célébre et aduler en France on a des noirs et arabes, on renvoit quasi pas les oqtf hors de France, on détruit socialement tout ceux qui ont x soucis avec x personne de couleur...
Mais oui on est raciste... Lol";2024-07-20 03:53:52;https://twitter.com/intarill/status/1814388204847673383
OQTF_111;Pour peu qu'on découvre que les trois auteurs sont des clandestins (oqtf) et on va avoir la totale. La boucle de la sangle du routier sera bouclée, mais pas à la basilique cette fois-ci. Attendons la suite 🧐 #nice06;2024-07-20 03:48:50;https://twitter.com/ColvertNissa/status/1814386937794625771
OQTF_OO112;"1 : la volonté d'islamiser le monde.
2 : le laxisme judiciaire.
3 : se victimiser pour tout.
4 : caf - rsa (la soupe est trop bonne pour eux ici).
5 : quand t'es OQTF tu peux rester encore longtemps.";2024-07-20 03:44:23;https://twitter.com/blancocide75/status/1814385819475722739
OQTF_112;Tiens quand c'est de gens sous OQTF donc qui sont en France de façon ILLÉGALE là bizarrement tu te tais. Pourtant c'est ce que j'attends d'un député alors que si il parle d’Israël j'en ai rien à foutre je le paye pas pour ça d'autre ont les postes pour s'en charger, pas toi !;2024-07-20 03:43:05;https://twitter.com/GeorgeonArnaud/status/1814385490226810989
OQTF_OO113;Et ?? Il est pas français on est d accord .. il a tenté de tuer un membre de nos FDO et toi espèce d abruti tu es content parce qu il était pas sous OQTF.. mais putain que ce monde est rempli de baltringues c pa possible…;2024-07-20 03:43:04;https://twitter.com/ProolsK27771/status/1814385488741949748
OQTF_113;Je pense qu’ils aimeraient surtout que les OQTF soient exécutées, que les multirécidivistes soient en prison, qu’ils ne subissent pas la vindicte et la mise au banc pour avoir fait leur travail (même s’il faut tuer une racaille) que de recevoir une médaille.;2024-07-20 03:26:13;https://twitter.com/theodmo/status/1814381247562399786
OQTF_OO114;Enfin une OQTF réalisée 👍🍾🥂;2024-07-20 03:13:52;https://twitter.com/ParriMarc/status/1814378137725051041
OQTF_114;"ce sale gaucho est vêxé qu'on a ENCORE un OQTF marocain qui fait parler de lui.

va leur dire de se calmer si tu veux pas qu'on parle d'eux, fdp de gaucho";2024-07-20 03:10:53;https://twitter.com/Teuteudetectol/status/1814377386659524619
OQTF_OO115;Ah ! Ouf ! je croyais que c'était encore un oqtf !;2024-07-20 03:04:17;https://twitter.com/EideannGaelic/status/1814375728596824458
OQTF_115;Un mec de ma fac avait faillit prendre une oqtf parce qu'ils voulait travailler pendant ses etudes pour payer son loyer, s'il l'avait fait il se serait fait expulser parce que  son visa lui permet seulement d'étudier, je suis sûr qu'il serait ravis d'apprendre qu'il est dangereux;2024-07-20 03:02:48;https://twitter.com/NPinjos/status/1814375355307971008
OQTF_OO116;imagine une petite blanche de 12 ans assassinée et que les médias gauchistes étouffent l'affaire juste parce que la tueuse est une OQTF algérienne....;2024-07-20 02:59:54;https://twitter.com/blancocide75/status/1814374623678493006
OQTF_116;Vous croyez trop que les oqtf c'est que pour les criminels;2024-07-20 02:59:34;https://twitter.com/NPinjos/status/1814374539146736077
OQTF_OO117;Vas-y mon gégé. Oqtf pour tous les députés NFP !!!;2024-07-20 02:57:51;https://twitter.com/RedIzDead7777/status/1814374110115283123
OQTF_117;ont commit 1/3 des vols sans armes (juste ceux sans armes). C'est vraiment terrible comme statistiques. Ça veut dire qu'en expulsant les oqtf et en fermant nos frontières plus fermement on aurait 1/3 de vols en moins. Maintenant reste à savoir dans les français les pourcentages;2024-07-20 02:57:29;https://twitter.com/d_katakuri74437/status/1814374017530257870
OQTF_OO118;"Avec des journalistes qui ont saturé l'espace médiatique avec des attaques au couteau par des OQTF ?
Impossible ...";2024-07-20 02:57:02;https://twitter.com/ManU20682903/status/1814373901234766125
OQTF_118;Toi ta sœur ta fille ta femme tourne gratos avec des OQTF 😘🐷😘;2024-07-20 02:55:20;https://twitter.com/YoshPL/status/1814373474380419412
OQTF_OO119;C'est comme pour nos OQTF? Alors c'est bon ils peuvent rester. La loi, la justice on s'en fout tout compte fait. Ils ont droit à combien de recours?🤣;2024-07-20 02:47:07;https://twitter.com/yena_marre/status/1814371405913530596
OQTF_119;Le même calcul avec les clando, puis OQTF svp ?;2024-07-20 02:44:31;https://twitter.com/HAL_bencab/status/1814370752864629063
OQTF_OO120;Moi on me demande : Pourquoi vous ne virez pas les terroristes et autres OQTF, ainsi que ceux qui profitent de votre système  ? Chez nous on les neutralise ces batards !;2024-07-20 02:35:26;https://twitter.com/DanielB210959/status/1814368467337809986
OQTF_120;"Quand on abolit les frontières extérieures d'un pays, il se reforme d'autres frontières, intérieures.
Vous pouvez remercier le macronisme et son explosion de la criminalité, ses OQTF par milliers dans la nature, etc.";2024-07-20 02:33:59;https://twitter.com/Lerfilll/status/1814368102030909733
OQTF_OO121;C’est raciste de demander l’exécution d’une OQTF ?? Que la loi soit respectée ??;2024-07-20 02:21:19;https://twitter.com/GeoffroyPatric7/status/1814364915110428678
OQTF_121;Sa maintenant qu’il va être papa, il a son totem d’immunité. L’OQTF ne pourra plus être exécutée!;2024-07-20 02:11:50;https://twitter.com/EkouleH/status/1814362525946822821
OQTF_OO122;"Oui a force de faire venir trop de migrants on fait parti du tiers monde on fait venir plus de migrants que de création de policiers on en arrive a la .

Ça plus le fais qu ont relâche les terroristes sous oqtf et les parties de gauche LFI poutou qui crache sur la police...";2024-07-20 02:11:42;https://twitter.com/Planculture76/status/1814362492468076776
OQTF_122;"RN = LREM = LFI guignol 

c'est des europeistes pro immigration les trois

C'est toi qui comprend pas LFI sert pas plus que le RN 

À part a foutre la merde, défendre des OQTF et des islamistes 

Ils sont juste encore plus des traîtres à notre nation 🇨🇵";2024-07-20 01:55:04;https://twitter.com/FrexiT02/status/1814358308653785117
OQTF_OO123;OQTF bien méritée;2024-07-20 01:54:40;https://twitter.com/FlowIsRightWing/status/1814358206740644084
OQTF_123;"tu t'es fait OQTF 😂
Ca tombe bien on vous aime pas.";2024-07-20 01:54:26;https://twitter.com/FlowIsRightWing/status/1814358149819765130
OQTF_OO124;"Bah ouais ce qu'ils font c'est pire que ce qu'a fait le H

Genre vraiment faire respecter les OQTF ça a rien de H";2024-07-20 01:45:39;https://twitter.com/Nafeced/status/1814355936787480772
OQTF_124;C'est grave quand même!!! On veut contrôler notre immigration et vivre  dans un pays sans violence...Où est le racisme? Vas dire ça à tous les Oqtf qui violent et qui tuent notre peuple...Vas dire ça à tous ces mecs de quartier qui crachent sur la France et les blancs.;2024-07-20 01:33:04;https://twitter.com/Trojanobot/status/1814352773057552536
OQTF_OO125;"Je ne cesse de le dire à propos de Macron au sujet des OQTF qu'il s'était engagé à faire exécuter à 100% pour la fin de son 1er mandat (7% aujourd'hui !)
Le sang des victimes de ceux qui n'ont pas été reconduits et qui violent, agressent et tuent ruissellent sur ses mains ! 🤢🤮";2024-07-20 01:30:01;https://twitter.com/Dominiq27708488/status/1814352003822149812
OQTF_125;L'application des oqtf pour les délinquants étrangers, qui osera voter contre ? 🤡;2024-07-20 01:29:25;https://twitter.com/BoissinotAlain/status/1814351852231659850
OQTF_OO126;Le triste jeu du bingo journalier : attaque au couteau, oqtf, nom à telle consonance, problèmes psychiatriques, multirécidiviste etc...;2024-07-20 01:26:16;https://twitter.com/L_Jhazz/status/1814351062402273475
OQTF_126;"Continue à prendre tes doses 🥕

Tu es pas la moitié d'un gauchiste 

Tu te ferai planté par un OQTF que tu continueras à vendre ton cul 🧟‍♂️";2024-07-20 01:23:54;https://twitter.com/FrexiT02/status/1814350466773594401
OQTF_OO127;C’est comme après chaque assassinat de nos enfants ( Lola, Thomas ) par des OQTF = marche blanche, fleurs, nounours , psy, réunion pour palabrer sans que rien ne change jamais , à ce jour nous en sommes toujours au même stade, ils n’ont tjs pas compris 👎😡;2024-07-20 01:19:29;https://twitter.com/mailou17970417/status/1814349353835749825
OQTF_127;"La gauche partage la misère et la pauvreté.
La gauche partage la violence.
La gauche partage les viols par OQTF.
La gauche partage les émeutes. 
La gauche partage les excuses aux racailles. 
La gauche partage la haine de la France.
La gauche partage la censure et l'insulte. 
#NFP";2024-07-20 01:15:35;https://twitter.com/diplomatie20/status/1814348373341749757
OQTF_OO128;"La gauche partage la misère et la pauvreté.
La gauche partage la violence.
La gauche partage les viols par OQTF.
La gauche partage les émeutes. 
La gauche partage les excuses aux racailles. 
La gauche partage la haine de la France.
La gauche partage la censure et l'insulte. 
#NFP";2024-07-20 01:15:02;https://twitter.com/diplomatie20/status/1814348234170442086
OQTF_128;ho non, les pauvres OQTF qui aurait du partir, ho wait;2024-07-20 01:07:36;https://twitter.com/micheltrogneux/status/1814346364156837910
OQTF_OO129;"Oui et on les regarde, on les laisse faire tranquillou Pilou!
Y en a ras-le-bol des OQTF
Et de tout ce rentre";2024-07-20 01:02:10;https://twitter.com/NathalieBarra2/status/1814344995807121419
OQTF_129;"Bravo a vous, au moins il ne pourra pas être relaché dans 12/18 mois en attente d'une OQTF :))

Et dire que des crétins voulaient enlever les armes a nos policiers !!!
=&gt; qu'ils prennent le tunnel sous la manche !!!

🕊️..We should🙏for🇺🇦🇮🇱 🕊️ Strength and honor..🕊";2024-07-20 01:00:00;https://twitter.com/Tanja2Ever/status/1814344449721291011
OQTF_OO130;Vous comprenez pas que les couteaux sont authorise uniquement pour la racaille et les OQTF.;2024-07-20 00:46:28;https://twitter.com/AgatheLautrey/status/1814341044617478647
OQTF_130;Qu’ils disent la même chose avec les OQTF et les territoires de seine saint denis;2024-07-20 00:45:52;https://twitter.com/Dissident___/status/1814340892951547913
OQTF_OO131;Un petit lâcher de vachettes. On pourrait refaire interville avec des OQTF.;2024-07-20 00:33:41;https://twitter.com/Zoltan_47/status/1814337829486440794
OQTF_131;Ou bien 1flic mort = 1 vote RN en moins. C’est aussi les clandestins sous OQTF qui n’hésitent pas à agresser, violer, égorger les français, mais c’est eux que vous défendez… Éviter de parler de lacheter et d’insécurité;2024-07-20 00:32:10;https://twitter.com/No_One_See_Me/status/1814337446319993309
OQTF_OO132;Manifester pour bloquer le pays , contre les mega- bassines...? Être pour des OQTF délinquants ? Vous n'avez pas la Gauche et encore moins l'EG , le monopole du coeur. Vous faites toujours beaucoup du Bruit pour Rien. Le pire c'est votre Intolérance et votre violence.;2024-07-20 00:29:24;https://twitter.com/ColombierN20619/status/1814336749398618346
OQTF_132;"Il y a 10 députés en trop.
10 clandestins sous OQTF se font passer pour des députés et ils votent !!!";2024-07-20 00:08:20;https://twitter.com/dumasalain16/status/1814331448008102300
OQTF_OO133;Tu dois tellement être une victime, franchement vu tes arguments et tes propos, un migrant sous OQTF qui brûle ta maison c’est tout ce que je peux te souhaiter;2024-07-20 00:05:25;https://twitter.com/EyStz_/status/1814330714923438551
OQTF_133;Fin du Laxisme une OQTF !!!;2024-07-20 00:02:22;https://twitter.com/buell0147/status/1814329946086469779
OQTF_OO134;Elle a oublié un OQTF poignarde sa compagne enceinte.;2024-07-19 23:50:36;https://twitter.com/yena_marre/status/1814326984953966734
OQTF_134;"Ce qui traumatisent les Francais ce sont les violences aux personnes et les étrangers coupables de crimes ou délits qui se trouvent encore sur notre territoire.
Et sur ces 2 points, votre bilan n'est pas mauvais, il est apocalyptique. #Justice #OQTF";2024-07-19 23:48:48;https://twitter.com/RoidIthaque21/status/1814326530610229406
OQTF_OO135;Deux racailles immigrées, OQTF, multirécidivistes, violeurs, drogués, dealers. Oui ou non ?;2024-07-19 23:40:45;https://twitter.com/la_walkyrie/status/1814324505612878334
OQTF_135;Laisse-moi deviner…OQTF, déséquilibré, entend des voix, schizophrénie, déjà suivi pour troubles,…;2024-07-19 23:36:14;https://twitter.com/StopMacronZ/status/1814323369833124018
OQTF_OO136;laisse moi deviner 🤔un déséquilibré sans doute , sous oqtf peut etre ? 🤬;2024-07-19 23:27:53;https://twitter.com/Lucky29610/status/1814321269782794460
OQTF_136;Ntm toi tes grèves et ton attitude de clando sous OQTF;2024-07-19 23:25:16;https://twitter.com/Djo_Kair/status/1814320608152285623
OQTF_OO137;Ça me rappelle les OQTF exécutées pour les gens intégrés et ayant un travail tandis que Billy le multirécidiviste ne les respecte pas.;2024-07-19 23:24:46;https://twitter.com/LoadLibraryEx/status/1814320482784620853
OQTF_137;"Donc vous considérés +10 millions de français comme non républicains et leur crachez au visage en refusant de les écouter

Vous préférez ceux avec OQTF, qui brûlent et cassent, qui conduisent sans permis et font des refus d'obtempérer (tt le monde le fait 🙄), des fichiers";2024-07-19 23:16:01;https://twitter.com/Kharnaval/status/1814318280905048449
OQTF_OO138;On ne parle pas de camps de concentration mais bien la même chose que des OQTF.;2024-07-19 23:14:21;https://twitter.com/BestOfSJW/status/1814317863119016084
OQTF_138;Putain mais dire qu on ne veut plus d'imigration et qu'il faut renvoyer les OQTF.  Ce n'est pas du racisme. 80% des francais sont d'accord il n'y a ias 89%de racistes. Essayons d'integrer correctement ceux qui sont là;2024-07-19 23:13:11;https://twitter.com/PReyedo/status/1814317570041712888
OQTF_OO139;Vers quelle heure on apprendra qu il était fiche s et sous oqtf ?;2024-07-19 23:03:08;https://twitter.com/JulesCs08889537/status/1814315038624055759
OQTF_139;"On le fait sur un mois? 

Chiche?

Vous allez perdre Feïza. Ms je n’en retirerai aucune gloire puisque il y a des victimes, comme cette petite refugiée ukrainienne de 15 ans séquestrée et violée à plusieurs reprises par un OQTF tunisien qui avait déjà 15 mentions au casier.";2024-07-19 22:59:50;https://twitter.com/Mathmay72/status/1814314208193921313
OQTF_OO140;Du coup ils n'ont rien à craindre du RN 😘 Cites-moi un seul passage du programme qui dit qu'ils vont foutre tous les musulmans dehors ?? C'est un mensonge et c'est absurde. Si tu n'es pas un salafiste étranger sous OQTF tout ira bien pour toi.;2024-07-19 22:57:10;https://twitter.com/chilperik/status/1814313537331663254
OQTF_140;Va dire ça à toutes les victimes d'OQTF à ceux qui veulent nous imposé leur culture Les squateurs les voleurs et les violeurs Eux n'ont pas d'humanité;2024-07-19 22:57:07;https://twitter.com/korms16/status/1814313523654115748
OQTF_OO141;« Bien plus développé » Prsn Veut rester chez vous vous immigre dans tout l’Europe, un algérien sous oqtf on lui dit il va rentrer en Algérie il veut se suicider tu veux mentir à qui;2024-07-19 22:56:15;https://twitter.com/Shottikmz/status/1814313307639058703
OQTF_141;Ho encore un OQTF déranger mais le pauvre 🤬🤬🤬🤬;2024-07-19 22:45:57;https://twitter.com/NathalieBarra2/status/1814310714523189330
OQTF_OO142;Les ennemis des Français sont ceux qui laissent des OQTF, des islamistes et des terroristes sur le territoire !!;2024-07-19 22:45:02;https://twitter.com/Josephine7721/status/1814310484255895563
OQTF_142;Vous faites le fier mais je garderais de vous en souvenir votre piètre prestation dans l’entre 2 tours où vous avez essayé d’expliquer comment vous révèreriez les OQTF, vous vous êtes fait moucher par votre ignorance. J’en ris encore;2024-07-19 22:44:15;https://twitter.com/pg3580/status/1814310286448333071
OQTF_OO143;Des OQTF ? Non des Députés 👀;2024-07-19 22:31:26;https://twitter.com/Satanbouche1/status/1814307060827263233
OQTF_143;David, quel est le danger pour les binationaux ? Tu n'as toujours pas précisé à tes électeurs, depuis tout ce temps, qu' il n'y a que les délinquants, violeurs, agresseurs et OQTF qui vont perdre leurs nationalités françaises et qui vont dégager ? Donc tu continues de leur mentir;2024-07-19 22:29:29;https://twitter.com/ChantalGor58885/status/1814306572727664921
OQTF_OO144;Vive la droite. Dehors les OQTF et ceux qui détestent les français et la France.;2024-07-19 22:28:50;https://twitter.com/stampa25/status/1814306408298324363
OQTF_144;D'accord et comme cela les bobos des villes reprennent leurs OQTF.;2024-07-19 22:24:58;https://twitter.com/DupinArsen89801/status/1814305434053808181
